id,keyword,location,text,target,preprocessed_text,predicted_label
7120,military,no_location,@stfxuniversity For the people who died in Human Experiments by Unit 731 of Japanese military http://t.co/vVPLFQv58P http://t.co/l5AWTUndhm,1,people died human experiment unit japanese military,5
7124,military,no_location,@2for1Lapdances For the people who died in Human Experiments by Unit 731 of Japanese military http://t.co/vVPLFQv58P http://t.co/yOMPxJpPTV,1,people died human experiment unit japanese military,5
7135,military,no_location,@UniversityofLaw For the people who died in Human Experiments by Unit 731 of Japanese military http://t.co/vVPLFQv58P http://t.co/eG1fsKqBv6,1,people died human experiment unit japanese military,5
7137,military,no_location,@CochiseCollege For the people who died in Human Experiments by Unit 731 of Japanese military http://t.co/vVPLFQv58P http://t.co/ldx9uKNGsk,1,people died human experiment unit japanese military,5
7248,nuclear disaster,Austin TX,Alarming Rise in Dead Marine Life Since the #Fukushima Nuclear Disaster: http://t.co/v6H97K688J http://t.co/tJw9bSeiPW,1,alarming rise dead marine life since fukushima nuclear disaster,5
7287,nuclear disaster,no_location,573 deaths have been certified by the Government as Û÷nuclear disaster-related deathsÛª,1,death certified government  nuclear disasterrelated deaths  ,5
7494,obliteration,Ontario,"Path of Obliteration
Back From The Dead
Story by @KyleWappler @thisishavehope

 http://t.co/1PdNlsP8XW",1,path obliteration back dead story,5
7551,outbreak,"New York City, NY",10th death confirmed in Legionnaires' outbreak in South Bronx; total cases reaches triple digits http://t.co/JtzefipdBo,1,death confirmed legionnaires outbreak south bronx total case reach triple digit,5
7555,outbreak,NJ/NYC,Wow-the name #LegionnairesDisease comes from an outbreak of pneumonia at the @AmericanLegion convention in Philly in 1976--29 died from it.,1,wowthe name legionnairesdisease come outbreak pneumonia convention philly died it,5
7590,outbreak,no_location,An outbreak of Legionnaires' disease in New York has killed at least 8 people ÛÓ now officials think they've fo... http://t.co/7evyeLW4LC,1,outbreak legionnaires disease new york killed least people    official think theyve fo,5
7593,outbreak,"New York, NY",An outbreak of Legionnaires' disease in New York has killed at least 8 people @BI_Video http://t.co/eRJ7YANjXm http://t.co/vbRPeuJANL,1,outbreak legionnaires disease new york killed least people,5
7594,outbreak,Pro-American and Anti-#Occupy,"#BREAKING 10th death confirmed in Legionnaires' outbreak in South Bronx; total cases reaches triple digits
http://t.co/TxrsWi0efg",1,breaking death confirmed legionnaires outbreak south bronx total case reach triple digit,5
7747,police,"Kansas City, Mo.",Police: Gunman reported dead at Nashville area theater: A suspect who carried a gun and a hatchet at the Carmi... http://t.co/kqvN1uTpMM,1,police gunman reported dead nashville area theater suspect carried gun hatchet carmi,5
7751,police,no_location,'Gunman who opened fire at Tennessee movie theater killed by police'  Anyone suspect suicide-by-cop?,1,gunman opened fire tennessee movie theater killed police anyone suspect suicidebycop,5
7752,police,Indonesia,Police kill hatchet-wielding gunman who opened fire inside Nashville movie theater: AåÊmiddle-aged manåÊarmed wi... http://t.co/tyD47NfL5x,1,police kill hatchetwielding gunman opened fire inside nashville movie theater a  middleaged man  armed wi,5
7772,police,"Bangalore, India",Police kill gunman at Nashville movie theatre - Times of India: Times of India Police killÛ_ http://t.co/K8BExkgwr2,1,police kill gunman nashville movie theatre time india time india police kill _,5
7784,police,no_location,Police: Man killed ex grandmother after son wasn&amp;#8217;t named after him http://t.co/ndCy8Q7R6I OMG!!!!! Absolutely Crazy!!!,1,police man killed ex grandmother son wasnampt named omg absolutely crazy,5
7789,police,Houston ,CNN: Tennessee movie theater shooting suspect killed by police http://t.co/dI8ElZsWNR,1,cnn tennessee movie theater shooting suspect killed police,5
7918,rainstorm,United States of America,'Three #people were #killed when a severe #rainstorm in the #Italian #Alps caused a #landslide' http://t.co/hAXJ6Go2ac,1,three people killed severe rainstorm italian alps caused landslide,5
7923,rainstorm,no_location,Landslide in Italian Alps kills three: ROME (Reuters) - Three people were killed when a severe rainstorm in th... http://t.co/uZwXJBG0Zh,1,landslide italian alp kill three rome reuters three people killed severe rainstorm th,5
7930,rainstorm,online ,Landslide in Italian Alps kills three - ROME (Reuters) - Three people were killed when a severe rainstorm in the I... http://t.co/BoygBp0Jw9,1,landslide italian alp kill three rome reuters three people killed severe rainstorm i,5
7937,rainstorm,Earth,Landslide in Italian Alps kills three: ROME (Reuters) - Three people were killed when a severe rainstorm in th... http://t.co/SmKZnF52Za,1,landslide italian alp kill three rome reuters three people killed severe rainstorm th,5
7984,razed,"Ames, IA",@DavidVonderhaar At least you were sincere ??,1,least sincere ,5
8176,rescuers,Washington,#News: 'Many deaths' in shipwreck: Rescuers are trying to save hundreds of migrants after the... http://t.co/tX51oYbrN6 via @TheNewsHype,1,news many deaths shipwreck rescuer trying save hundred migrant the via,5
8283,rioting,"Colonial Heights, VA",@halljh1720. I am so sick of criminals parents and friends rioting when they are killed by police. You don't give a Damn when officer is.,1, sick criminal parent friend rioting killed police give damn officer is,5
8472,screamed,"North Carolina, USA",Vacation update: my great aunt just killed a spider with her bare hand after I screamed in fear. #fierce,1,vacation update great aunt killed spider bare hand screamed fear fierce,5
9119,suicide bomb,Homs- Syria,11 soldiers killed in ISIS suicide bomb in air base east Homs SYRIA NEWS | ZAMAN ALWSL  - http://t.co/V8juC5eK1A  #ISIS #Homs,1,soldier killed isi suicide bomb air base east homs syria news zaman alwsl isis homs,5
9137,suicide bomb,Worldwide,? 19th Day Since 17-Jul-2015 -- Nigeria: Suicide Bomb Attacks Killed 64 People; Blamed: Boko Haram [L.A. Times/AP] | http://t.co/O2cdKpSDfp,1, day since jul nigeria suicide bomb attack killed people blamed boko haram la timesap ,5
9144,suicide bomber,no_location,Six people were killed Thursday when a Taliban suicide bomber detonated an explosives-rigged truck outside a police compound in eastern,1,six people killed thursday taliban suicide bomber detonated explosivesrigged truck outside police compound eastern,5
9151,suicide bomber,Saudi Arabia,#saudiarabia 13 confirmed dead as suicide bomber attacks Saudi Arabian mosque - The I... http://t.co/LwAnE9vupg - http://t.co/CpQguFZB28,1,saudiarabia confirmed dead suicide bomber attack saudi arabian mosque i ,5
9159,suicide bomber,Worldwide,"17 killed in SÛªArabia mosque suicide bombing

A suicide bomber attacked a mosque in Aseer south-western Saudi... http://t.co/pMTQhiVsXX",1,killed s  arabia mosque suicide bombing suicide bomber attacked mosque aseer southwestern saudi,5
9161,suicide bomber,"19.600858, -99.047821",Mosque bombing strikes Saudi special forces; at least 15 people dead: A suicide bomber struck a mosque i... http://t.co/gigW51IZpK #news,1,mosque bombing strike saudi special forces least people dead suicide bomber struck mosque i news,5
9164,suicide bomber,no_location,Suicide bomber detonates in Saudi Arabia mosque 17 reportedly killed  http://t.co/xycKgxZv9s,1,suicide bomber detonates saudi arabia mosque reportedly killed,5
9166,suicide bomber,no_location,Suicide bomber kills 15 in Saudi security site mosque - A suicide bomber killed at least 15 people in an attack on... http://t.co/FY0r9o7Xsl,1,suicide bomber kill saudi security site mosque suicide bomber killed least people attack on,5
9172,suicide bomber,no_location,"@Abu_Baraa1 Suicide bomber targets Saudi mosque at least 13 dead - Suicide bomber targets Saudi mosque at least 13 dead
This is ridiculous",1,suicide bomber target saudi mosque least dead suicide bomber target saudi mosque least dead ridiculous,5
9193,suicide bombing,no_location,After a suicide bombing in SuruÌ¤ that killed 32 people Turkey launches airstrikes against ISIL and Kurdistan Workers' Party camps in Iraq.,1,suicide bombing suru  killed people turkey launch airstrikes isil kurdistan workers party camp iraq,5
9203,suicide bombing,no_location,&lt; 25 Dead In Kuwait Mosque Suicide Bombing Claimed By ISIS Offshoot on http://t.co/eTITgPSrUN,1,lt dead kuwait mosque suicide bombing claimed isi offshoot,5
9209,suicide bombing,Paris,13 security personnel killed in Iraq suicide bombing | http://t.co/IbAZRHlSUr http://t.co/B6wWq2nYQI,1,security personnel killed iraq suicide bombing ,5
9210,suicide bombing,USA,Turkish troops killed in Kurdish militant 'suicide attack' http://t.co/wD7s6S0vci,1,turkish troop killed kurdish militant suicide attack,5
9212,suicide bombing,Istanbul,INFOGRAPHIC: At least 20 Turkish security officials killed in PKK and ISIS terror attacks since Suruc suicide bombing http://t.co/UvAOJzcYcZ,1,infographic least turkish security official killed pkk isi terror attack since suruc suicide bombing,5
9219,suicide bombing,no_location,Turkish troops killed in Kurdish militant 'suicide attack' http://t.co/nVP6wrKL1E,1,turkish troop killed kurdish militant suicide attack,5
9220,suicide bombing,USA,Turkish troops killed in Kurdish militant 'suicide attack' http://t.co/7cIbxls55f,1,turkish troop killed kurdish militant suicide attack,5
9223,suicide bombing,Belgium,The number of security officials killed by PKK in terror attacks since the Suruc suicide bombing has reached 22 https://t.co/OpJwuNUvG8,1,number security official killed pkk terror attack since suruc suicide bombing reached,5
9235,suicide bombing,USA,Turkish troops killed in Kurdish militant 'suicide attack' http://t.co/7old5MJWph,1,turkish troop killed kurdish militant suicide attack,5
9247,sunk,no_location,British diver Neil Anthony Fears found dead by the wreck of a steamship - Daily Mail http://t.co/QP3GVvfoFq,1,british diver neil anthony fear found dead wreck steamship daily mail,5
9496,terrorist,no_location,Signing a petition to seek mercy on a death punishment for a convivted terrorist is a job well done in India. But asking a foreign govt 1/n,1,signing petition seek mercy death punishment convivted terrorist job well done india asking foreign govt n,5
9500,terrorist,world,Update on Pulwama encounter that began earlier today: 2nd terrorist killed by security forces. Security forces...  http://t.co/m5RjekVDDp,1,update pulwama encounter began earlier today terrorist killed security forces security forces,5
9502,terrorist,no_location,Fresh encounter in Pulwama of J&amp;amp;K one terrorist killed others holed up inside a house http://t.co/oEf123l5Rc,1,fresh encounter pulwama jampampk one terrorist killed others holed inside house,5
9533,terrorist,????? ???? ????,#UdhampurAgain 2 terrorist shot dead.. #Udhampur,1,udhampuragain terrorist shot dead udhampur,5
9765,trapped,10 Steps Ahead.  Cloud 9,Bomb head? Explosive decisions dat produced more dead children than dead bodies trapped tween buildings on that day in September there,1,bomb head explosive decision dat produced dead child dead body trapped tween building day september,5
9791,trapped,"St Louis, MO",@BoyInAHorsemask its a panda trapped in a dogs body,1,panda trapped dog body,5
9834,trauma,no_location,Blood Memory: Intragenerational Trauma and the Death of Sandra Bland http://t.co/ZWeyGpHpf7,1,blood memory intragenerational trauma death sandra bland,5
10075,typhoon,USA,Typhoon Soudelor taking dead aim at Taiwan http://t.co/3Ac5wuy1R0,1,typhoon soudelor taking dead aim taiwan,5
10079,typhoon,no_location,nbanews Soudelor Typhoon Soudelor is taking dead aim at Taiwan and is expected to make landfall Friday according to the Joint TyphoonÛ_,1,nbanews soudelor typhoon soudelor taking dead aim taiwan expected make landfall friday according joint typhoon _,5
10107,typhoon,"Halifax, Nova Scotia",Typhoon Soudelor taking dead aim at Taiwan http://t.co/sA5CDWVDXt,1,typhoon soudelor taking dead aim taiwan,5
10199,violent storm,no_location,A brief violent storm swept through the Chicago area Sunday afternoon leading to one death and an evacuation of Lollapalooza and more,1,brief violent storm swept chicago area sunday afternoon leading one death evacuation lollapalooza,5
10341,weapons,no_location,Since the chemical-weapons 'red line' warning on 20 August 2012 LCC have confirmed that at least 96355 people have been killed in #Syria.,1,since chemicalweapons red line warning august lcc confirmed least people killed syria,5
10585,wounded,no_location,Gunmen kill four in El Salvador bus attack: Suspected Salvadoran gang members killed four people and wounded s... http://t.co/r8k6rXw6D6,1,gunman kill four el salvador bus attack suspected salvadoran gang member killed four people wounded s,5
10587,wounded,"Maracay y Nirgua, Venezuela",Police Officer Wounded Suspect Dead After Exchanging Shots http://t.co/XxFk4KHbIw,1,police officer wounded suspect dead exchanging shot,5
10591,wounded,"Paterson, New Jersey ",Officer Wounded Suspect Killed in Exchange of Gunfire: Richmond police officer wounded suspect killed in exc... http://t.co/crCN8rwvKj,1,officer wounded suspect killed exchange gunfire richmond police officer wounded suspect killed exc,5
10593,wounded,Venezuela,Richmond police officer wounded suspect killed http://t.co/m9d2ElImZI,1,richmond police officer wounded suspect killed,5
10599,wounded,"Miami,Fla",California cops have sketch of gunman who killed one wounded two deputies via the @FoxNews app http://t.co/3Ife1zsop7,1,california cop sketch gunman killed one wounded two deputy via app,5
10600,wounded,santo domingo,Police Officer Wounded Suspect Dead After Exchanging Shots: Richmond police officer wounded suspect killed after exchange of gunfire,1,police officer wounded suspect dead exchanging shots richmond police officer wounded suspect killed exchange gunfire,5
10603,wounded,Worldwide - Global,Gunmen kill four in El Salvador bus attack: Suspected Salvadoran gang members killed four people and wounded s... http://t.co/CNtwB6ScZj,1,gunman kill four el salvador bus attack suspected salvadoran gang member killed four people wounded s,5
10611,wounded,Americas Newsroom,Police officer wounded suspect dead after exchanging shots: RICHMOND Va. (AP) ÛÓ A Richmond police officer wa... http://t.co/Y0qQS2L7bS,1,police officer wounded suspect dead exchanging shots richmond va ap    richmond police officer wa,5
10612,wounded,no_location,Police Officer Wounded Suspect Dead After Exchanging Shots - http://t.co/iPHaZV47g7,1,police officer wounded suspect dead exchanging shot ,5
10613,wounded,USA,Police Officer Wounded Suspect Dead After Exchanging Shots http://t.co/brE2lGmn7C #ABC #News #AN247,1,police officer wounded suspect dead exchanging shot abc news ,5
10615,wounded,Yogya Berhati Nyaman,@wocowae Police Officer Wounded Suspect Dead After Exchanging Shots http://t.co/oiOeCbsh1f ushed,1,police officer wounded suspect dead exchanging shot ushed,5
10620,wounded,no_location,Police Officer Wounded Suspect Dead After Exchanging Shots: Richmond police officer wounded suspect killed a... http://t.co/5uFTRXPpV0,1,police officer wounded suspect dead exchanging shots richmond police officer wounded suspect killed a,5
10622,wounded,worldwide,Officer Wounded Suspect Killed in Exchange of Gunfire: Richmond police officer wounded suspect killed in exc... http://t.co/zDHwRN6cZc,1,officer wounded suspect killed exchange gunfire richmond police officer wounded suspect killed exc,5
10623,wounded,no_location,Police Officer Wounded Suspect Dead After Exchanging Shots,1,police officer wounded suspect dead exchanging shot,5
10625,wounded,no_location,Officer wounded suspect killed in exchange of gunfire: Richmond police say an officer has been wounded and a ... http://t.co/HwOrB1N6vN,1,officer wounded suspect killed exchange gunfire richmond police say officer wounded ,5
10627,wounded,"England, United Kingdom",[#Latestnews] Police officer wounded suspect dead after exchanging shots: RICHMOND Va. (AP) ÛÓ A Richmond pol... http://t.co/ia1HnGnHVB,1,latestnews police officer wounded suspect dead exchanging shots richmond va ap    richmond pol,5
10628,wounded,USA,ABC News: Police Officer Wounded Suspect Dead After Exchanging Shots. More #news - http://t.co/AzovGv4SB6,1,abc news police officer wounded suspect dead exchanging shots news ,5
10631,wounded,Yogya Berhati Nyaman,@wocowae Officer Wounded Suspect Killed in Exchange of Gunfire http://t.co/QI2BDvkab7 ushed,1,officer wounded suspect killed exchange gunfire ushed,5
10632,wounded,"Paterson, New Jersey ",Police Officer Wounded Suspect Dead After Exchanging Shots: Richmond police officer wounded suspect killed a... http://t.co/w0r8EAOKA0,1,police officer wounded suspect dead exchanging shots richmond police officer wounded suspect killed a,5
10842,no_keyword,no_location,BREAKING: #ISIS claims responsibility for mosque attack in Saudi Arabia that killed 13 http://t.co/VZ640XOSwj http://t.co/m2HpnOAK8b,1,breaking isis claim responsibility mosque attack saudi arabia killed,5
