id,keyword,location,text,target,preprocessed_text,predicted_label
5487,flames,manaus,watching it go up in flames,1,watching go flame,1
5580,flood,New York,2pcs 18W CREE Led Work Light  Offroad Lamp Car Truck Boat Mining 4WD FLOOD BEAM - Full reaÛ_ http://t.co/ApWXS5Mm44 http://t.co/DS76loZLSu,1,cree led work light offroad lamp car truck boat mining flood beam full rea _,1
5605,flood,Waddesdon,Chinese rescue team arrives in Myanmar to help flood victims http://t.co/nOSvu0Zx4x Sittway http://t.co/5mJZJNkPfn,1,chinese rescue team arrives myanmar help flood victim sittway,1
5626,flooding,UK,#floods #ukfloods - British trekkers rescued amid flash floods in Himalayas: A group of British tr... http://t.co/nsfzkfgZnj - #flooding,1,floods ukfloods british trekker rescued amid flash flood himalayas group british tr flooding,1
5656,flooding,"Kualar Lumpur, Malaysia",Monsoon Flooding Kills Dozens In Myanmar Prompting Calls For Help - http://t.co/r7vPaKlhvI,1,monsoon flooding kill dozen myanmar prompting call help ,1
5664,floods,Australia,In #India 119000 people have taken shelter in the 966 relief camps the government has set up after the #floods:   http://t.co/eU8jypIzsd,1,india people taken shelter relief camp government set floods,1
5688,floods,"Ogba, Lagos, Nigeria",APC Chieftain Tasks Dickson On N15b Floods Donation To Bayelsa http://t.co/LqGOe7psXp,1,apc chieftain task dickson flood donation bayelsa,1
5764,forest fires,no_location,A group of Florida Forest Service firefighters could be deployed to California to help contain fires. Details at 10! http://t.co/fwuP9YURzY,1,group florida forest service firefighter could deployed california help contain fires detail ,1
5848,hailstorm,Calgary,Gotta love #summer in #Calgary. #yyc #hailstorm #crazyweather http://t.co/xQbWnLBBIu,1,gotta love summer calgary yyc hailstorm crazyweather,1
5850,hailstorm,Washington State,We The Free Hailstorm Maxi http://t.co/ERWs6IELdG,1,free hailstorm maxi,1
5856,hailstorm,"Calgary, Alberta",Ready for my close up... Errrr nope!! #notgoingoutinthat #hailstorm #alberta @HellOnWheelsAMC @HoW_fans @TalkingHell http://t.co/9gIAXD6JTY,1,ready close up errrr nope notgoingoutinthat hailstorm alberta,1
5876,hailstorm,"Not Los Angeles, Not New York.",The Stephen Ave flower pots got a little ripped up in the hailstorm today #yyc #abstorm #calgary #iamdowntown http://t.co/hBhx0dwkPC,1,stephen ave flower pot got little ripped hailstorm today yyc abstorm calgary iamdowntown,1
5890,harm,Kansas City,@leedsrouge Love what you picked! We're playing WORTH IT by FIFTH HARM/KID INK because of you! Listen &amp; Vote: http://t.co/0wrATkA2jL,1,love picked were playing worth fifth harmkid ink you listen amp vote,1
6140,hijack,"New York, NY",@dreamoforgonon @TeeEss not to hijack but as a bona fide cislady I can confirm this as true; incidental homosexuality =/= gay/bi for women.,1,hijack bona fide cislady confirm true incidental homosexuality gaybi women,1
6336,hostages,Japan,#hot  C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/wpGvAyfkBQ #prebreak #best,1,hot c specially modified land stadium rescue hostage iran prebreak best,1
6337,hostages,"Las Vegas, NV",#hot  C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/6ioaBSl6I7 #prebreak #best,1,hot c specially modified land stadium rescue hostage iran prebreak best,1
6339,hostages,"Cumming, GA",C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/jkD7CTi2iW http://t.co/LAjN2n5e2d,1,c specially modified land stadium rescue hostage iran,1
6344,hostages,Tennessee,#hot  C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/zLco4UE5OQ #prebreak #best,1,hot c specially modified land stadium rescue hostage iran prebreak best,1
6345,hostages,no_location,#hot  C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/W0EXzAD5Gc #prebreak #best,1,hot c specially modified land stadium rescue hostage iran prebreak best,1
6348,hostages,Heathrow,C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980... http://t.co/tNI92fea3u http://t.co/czBaMzq3gL,1,c specially modified land stadium rescue hostage iran ,1
6358,hostages,"Tampa, Fl",C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980:    submitt... http://t.co/nbugSMqLRG #aviationaddicts,1,c specially modified land stadium rescue hostage iran submitt aviationaddicts,1
6365,hostages,cuba,#hot  C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/fQWTSxLkrZ #prebreak #best,1,hot c specially modified land stadium rescue hostage iran prebreak best,1
6374,hostages,no_location,Nigerian Military Rescue 178 Hostages From Boko Haram - Florida Sentinel Bulletin: Florid... http://t.co/KcTiGYMahl #security #terrorism,1,nigerian military rescue hostage boko haram florida sentinel bulletin florid security terrorism,1
6380,hostages,EastCarolina,#hot  C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/FLqxd3q5pY #prebreak #best,1,hot c specially modified land stadium rescue hostage iran prebreak best,1
6382,hostages,china,#hot  C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/OnvD9D4NKg #prebreak #best,1,hot c specially modified land stadium rescue hostage iran prebreak best,1
6436,injured,"Srinagar,Kashmir","Militants attack police post in Udhampur; 2 SPOs injured

Suspected militants Thursday  attacked a police post in... http://t.co/1o0j9FCPBi",1,militant attack police post udhampur spos injured suspected militant thursday attacked police post in,1
6443,injured,Florida,Experienced urogyn trying to help mesh injured women talks the worst offenders. http://t.co/NpOQLkqUP9 @meshnewsdesk,1,experienced urogyn trying help mesh injured woman talk worst offenders,1
6445,injured,"Paterson, New Jersey ",Yelp Bolsters Health Care Reviews With Investigative Journalism: Sick and injured patients at a local ER are t... http://t.co/E8aEGOFDY2,1,yelp bolster health care review investigative journalism sick injured patient local er t,1
6448,injured,no_location,Check this @SuryaRay Udhampur terror attack: Militants attack police post 2 SPOs injured:Û_ http://t.co/ptq3zMgncK #SuryaRay #India,1,check udhampur terror attack militant attack police post spos injured _ suryaray india,1
6464,injured,Mumbai,Udhampur terror attack: Militants attack police post 2 SPOs injured: Suspected militants tonight attacked a p... http://t.co/FPhFESemyJ,1,udhampur terror attack militant attack police post spos injured suspected militant tonight attacked p,1
6466,injured,USA,Offers : http://t.co/Gl3C1vc88P #8392 Deluxe Toilet Safety Support/Health/Home/Bathroom/Support/Elderly/Injured/SÛ_ http://t.co/vihdoKScCC,1,offer  deluxe toilet safety supporthealthhomebathroomsupportelderlyinjureds _,1
6469,injured,Nigeria,Ogun smugglers engage Customs in shootoutåÊ: Several persons were allegedly injured on Wednesday when men o... http://t.co/pUXBC2LoYK #RT,1,ogun smuggler engage custom shootout   several person allegedly injured wednesday men o rt,1
6474,injured,no_location,@TheHammers_ @tonycottee1986 alsowhat if some of the 1st team players got injured?Then Bilic would get slated for playing themhe can't win,1,alsowhat team player got injuredthen bilic would get slated playing themhe cant win,1
6477,injured,no_location,Udhampur terror attack: Militants attack police post 2 SPOs injured: Suspected militants tonight attacked a p... http://t.co/cEKbxJmPBj,1,udhampur terror attack militant attack police post spos injured suspected militant tonight attacked p,1
6484,injured,India,Udhampur terror attack: Militants attack police post 2 SPOs injured: Suspected militants tonight attacked a p... http://t.co/Cwm0ULqu3E,1,udhampur terror attack militant attack police post spos injured suspected militant tonight attacked p,1
6627,inundated,Pontefract UK,@LEDofficial1 As you can imagine we're inundated with requests each week for samples &amp; as much as we'd love to be able to send sweets 1/2,1,imagine were inundated request week sample amp much wed love able send sweet ,1
6642,inundation,no_location,Punjab government flood relief platform: http://t.co/vULrClw7Bd realtime information on inundation damages rescue efforts &amp; travel alerts,1,punjab government flood relief platform realtime information inundation damage rescue effort amp travel alert,1
6649,landslide,"Melbourne, Australia",@kemal_atlay caught in a landslide,1,caught landslide,1
6653,landslide,no_location,".Sink Holes Earth Slides And Avalanches&gt;&gt;https://t.co/XrRLnheLaP
#Allah #Islam #sinkhole #landslide #avalanche #USA #France #UK #usgs #emsc",1,sink hole earth slide avalanchesgtgt allah islam sinkhole landslide avalanche usa france uk usgs emsc,1
6669,landslide,Scotland,FreeBesieged: .MartinMJ22 YouGov Which '#Tory landslide' ... you can't POSSIBLY mean the wafer-thin majority of #GÛ_ http://t.co/2q3fuEReY5,1,freebesieged yougov tory landslide cant possibly mean waferthin majority g _,1
6679,landslide,no_location,Method in contemplation of incident an leading bridal landslide: wiWNpFXA http://t.co/xysNXUM29T,1,method contemplation incident leading bridal landslide wiwnpfxa,1
6854,mass murder,New Sweden,The media needs to stop publicizing mass murder. So many sick people do these things for the eyes of the world &amp; the media is not helping.,1,medium need stop publicizing mass murder many sick people thing eye world amp medium helping,1
6880,mass murder,Realville,@FLGovScott We allow Farrakhan to  to challenge 10000 males to rise up &amp; commit mass murder as he just did in Miami? http://t.co/gV84WNhB7S,1,allow farrakhan challenge male rise amp commit mass murder miami,1
6939,mass murderer,"Tama, Iowa",Nazi Mass Murderer Became Chairman At Vaccine Drug Company In... http://t.co/x713OMh6Ai,1,nazi mass murderer became chairman vaccine drug company in,1
6960,massacre,"Kingston, Jamaica",Still Uninvestigated After 50 Years: Did the U.S. Help Incite the 1965 Indonesia Massacre? http://t.co/EZbTG81trz,1,still uninvestigated years us help incite indonesia massacre,1
6970,massacre,no_location,"Headed to the massacre 
Bodies arriving everyday 
What were those shells you heard 
Picking the bones up along the way",1,headed massacre body arriving everyday shell heard picking bone along way,1
7128,military,Texas,Courageous and honest analysis of need to use Atomic Bomb in 1945. #Hiroshima70 Japanese military refused surrender. https://t.co/VhmtyTptGR,1,courageous honest analysis need use atomic bomb  japanese military refused surrender,1
7148,mudslide,Malibu/SantaFe/Winning!,STERLING-SCOTT on the Red Carpet at a fundraiser for 'OSO Mudslide' https://t.co/mA4ra7AtqL http://t.co/cg579wlDnE,1,sterlingscott red carpet fundraiser oso mudslide,1
7294,nuclear disaster,no_location,Chernobyl disaster - Wikipedia the free encyclopedia don't you just love the nuclear technology it's so glorious  https://t.co/GHucazjSxB,1,chernobyl disaster wikipedia free encyclopedia love nuclear technology glorious,1
7312,nuclear reactor,no_location,@RobertHarding @RepJohnKatko Crazy to use the Netanyahu argument Iran can flush A NUCLEAR REACTOR DOWN THE TOILET,1,crazy use netanyahu argument iran flush nuclear reactor toilet,1
7356,obliterate,Purfleet,Whereas Jez will obliterate the national debt - and give lots of new benefits - by simply printing money! Genius! https://t.co/ReffbkVG9R,1,whereas jez obliterate national debt give lot new benefit simply printing money genius,1
7377,obliterate,Ondo,Someone teaching you that obedience will obliterate trials in your life is trying to sell you a used car. Jesus's life blows that theory.',1,someone teaching obedience obliterate trial life trying sell used car jesuss life blow theory,1
7552,outbreak,Indonesia,More than 40 families affected by the fatal outbreak of Legionnaires' disease in Edinburgh are to sue two comp... http://t.co/vsoXioOy78,1,family affected fatal outbreak legionnaires disease edinburgh sue two comp,1
7670,panic,"Palm Bay, FL (Kissimmee)","Panic over: Patient in Alabama tests negative for Ebola
http://t.co/cY0CiU2u1C",1,panic over patient alabama test negative ebola,1
7759,police,Nigeria,Now Trending in Nigeria: Police charge traditional ruler others with informantÛªs  murder http://t.co/93inFxzhX0,1,trending nigeria police charge traditional ruler others informant  s murder,1
7769,police,UK,DT @georgegalloway: RT @Galloway4Mayor: ÛÏThe CoL police can catch a pickpocket in Liverpool Stree... http://t.co/vXIn1gOq4Q,1,dt rt   the col police catch pickpocket liverpool stree,1
7940,rainstorm,"Fairfax, VA",Tomorrow's evening commute receives a RED LIGHT. A rainstorm impacting the region will push it's way in late evening. http://t.co/DRvm8ISOtE,1,tomorrows evening commute receives red light rainstorm impacting region push way late evening,1
7952,rainstorm,"North Vancouver, BC",Yay I can feel the wind gearing up for a rainstorm in #Vancouver!! Bring it on #drought #deadgrassandflowers #wildfires,1,yay feel wind gearing rainstorm vancouver bring drought deadgrassandflowers wildfires,1
7991,razed,Nairobi-KENYA,George Njenga the hero saved his burning friend from a razing wildfire http://t.co/Ywkk26arAG,1,george njenga hero saved burning friend razing wildfire,1
8003,razed,Nairobi-KENYA,George Njenga the hero saved his burning friend from a razing wildfire... http://t.co/us8r6Qsn0p,1,george njenga hero saved burning friend razing wildfire,1
8026,refugees,no_location,Refugee Connections Indiegogo campaign will be going live tomorrow! Support us and help launch the only online community for #refugees.,1,refugee connection indiegogo campaign going live tomorrow support u help launch online community refugees,1
8060,rescue,Trinidad & Tobago,Policyholders object to Clico rescue plan http://t.co/E4DvI9vUXZ http://t.co/JyCpf8iYhg,1,policyholder object clico rescue plan,1
8064,rescue,"Toronto, Ontario",UD: Rescue (Structural Collapse) - Scott Road @ Ypres Road York (14 Trucks),1,ud rescue structural collapse scott road ypres road york trucks,1
8084,rescue,"Toronto, Ontario",UD: Rescue (Structural Collapse) - Scott Road @ Ypres Road York (14 Trucks),1,ud rescue structural collapse scott road ypres road york trucks,1
8085,rescue,Karachi,Flood-zone : General Raheel Sharif visits Chitral: He  also lauded the efforts of  FWO army troops and army aviation in rescue opera...,1,floodzone general raheel sharif visit chitral also lauded effort fwo army troop army aviation rescue opera,1
8089,rescue,India,Officials rescue 367 migrants off Libya; 25 bodies found - Fox News http://t.co/cEdCUgEuWs #News,1,official rescue migrant libya body found fox news news,1
8094,rescued,United States,@Zak_Bagans this is Sabrina my dad rescued her from some dude who kept her in a cage. We've had her since I was 4 http://t.co/1k2PhQcuW8,1,sabrina dad rescued dude kept cage weve since,1
8095,rescued,no_location,Britons rescued amid Himalaya floods (http://t.co/WGRXLy9pDO) http://t.co/BJ4hAAVAYE http://t.co/59p3AoIQUS,1,briton rescued amid himalaya flood ,1
8096,rescued,Nigeria,4 kidnapped ladies rescued by police in Enugu | Nigerian Tribune http://t.co/xYyEV89WIz,1,kidnapped lady rescued police enugu nigerian tribune,1
8097,rescued,Jakarta,Rescued Med migrants arrive in Sicily http://t.co/Z8xIqNgulc,1,rescued med migrant arrive sicily,1
8103,rescued,Canada,10-Month-Old Baby Girl was Rescued by Coastguard after She Floated HALF A MILE Out to Sea! #socialnews http://t.co/kJUzJC6iGD,1,monthold baby girl rescued coastguard floated half mile sea socialnews,1
8106,rescued,USA,Rescued Med migrants arrive in Sicily http://t.co/nekm1RPohU,1,rescued med migrant arrive sicily,1
8110,rescued,Jammu | Kashmir | Delhi,18 bovines rescued 3 smugglersåÊnabbed http://t.co/E7fn5G5rUu,1,bovine rescued smugglers  nabbed,1
8113,rescued,no_location,#news Britons rescued amid Himalaya floods http://t.co/kEPznhXHXd,1,news briton rescued amid himalaya flood,1
8119,rescued,no_location,@BrittanyPetko breaking news tonight kids were rescued from play room after a week with no food or water do to parents sex life haha,1,breaking news tonight kid rescued play room week food water parent sex life haha,1
8122,rescued,NIGERIA,http://t.co/QGyN2u1UP3 Rescued Med migrants arrive in Sicily: Hundreds of migrants rescuedÛ_ http://t.co/wiS3H9Tqrm,1,rescued med migrant arrive sicily hundred migrant rescued _,1
8125,rescued,The green and pleasant land.,Why weren't they taken back to Africa once rescued? #c4news,1,taken back africa rescued ,1
8126,rescued,Earth,Migrants Rescued After Boat Capsizes Off Libya http://t.co/pmGgavtokP,1,migrant rescued boat capsizes libya,1
8128,rescued,no_location,Young children among those rescued from capsized boat off Libya http://t.co/Kot9zVD2H7 via @IrishTimesWorld,1,young child among rescued capsized boat libya via,1
8129,rescued,no_location,Heroes! A Springer Spaniel &amp; her dog dad rescued a stranded baby dolphin: http://t.co/G03DkPooNP http://t.co/Go0HPi0B4c,1,heroes springer spaniel amp dog dad rescued stranded baby dolphin,1
8131,rescued,Ireland,Three beached whales rescued in Kerry - http://t.co/rQbsPUCjDF,1,three beached whale rescued kerry ,1
8140,rescued,Jakarta/Kuala Lumpur/S'pore,Photo: Hundreds of rescued migrants await disembarkment from an Irish naval vessel at Palermo Italy - @tconnellyRÛ_ https://t.co/AIM5CYHL0y,1,photo hundred rescued migrant await disembarkment irish naval vessel palermo italy  _,1
8141,rescued,Cape Town,Rescued Med migrants arrive in Sicily http://t.co/p4dOA5YYJe,1,rescued med migrant arrive sicily,1
8159,rescuers,no_location,WomanÛªs GPS app guides rescuers to injured biker in Marin County http://t.co/UoJy4E2Sv4,1,woman  s gps app guide rescuer injured biker marin county,1
8172,rescuers,17th Dimension,AH-Mazing story of the power animal rescuers have! A starving homeless dog with no future was rescued by a person... http://t.co/ficd5qbqwl,1,ahmazing story power animal rescuer have starving homeless dog future rescued person,1
8182,rescuers,no_location,Fears over missing migrants in Med: Rescuers search for survivors after a boat carrying as many as 600 migrant... http://t.co/gx9sKUAu9J,1,fear missing migrant med rescuer search survivor boat carrying many migrant,1
8184,rescuers,no_location,Woman's GPS app guides rescuers to injured biker in Marin County - SFGate http://t.co/Iz9U8BhfAA,1,womans gps app guide rescuer injured biker marin county sfgate,1
8187,rescuers,no_location,Fears over missing migrants in Med: Rescuers search for survivors after a boat carrying as many as 600 migrantsÛ_ http://t.co/v9ftYB30EI,1,fear missing migrant med rescuer search survivor boat carrying many migrants _,1
8190,rescuers,no_location,Fears over missing migrants in Med: Rescuers search for survivors after a boat carrying as many as 600 migrantsÛ_ http://t.co/IXfnE5Jlep,1,fear missing migrant med rescuer search survivor boat carrying many migrants _,1
8291,rioting,Cassadaga Florida,@fa07af174a71408 I have lived &amp; my family have lived in countries where looters were shot on sight where rioting wasn't tolerated. Why here,1,lived amp family lived country looter shot sight rioting tolerated,1
8315,rubble,no_location,Jun 2015. Yemenis search for survivors under the rubble of houses in the old city of SanÛªa following an... http://t.co/11JUzHlgmT,1,jun yemeni search survivor rubble house old city san  a following an,1
8406,sandstorm,no_location,A sandstorm in Jordan has coated the Middle EastÛªs largest refugee camp in a layer of grit http://t.co/hVJmuuaLXV http://t.co/T8Nz6h9Zz4,1,sandstorm jordan coated middle east  s largest refugee camp layer grit,1
8415,sandstorm,Dakar,SocialWOTS: GLOBI_inclusion: RT NRC_MiddleEast: Sandstorm engulfs caravans and tents in the #Zaatari refugee camp Û_ http://t.co/XBNLSBzzgI,1,socialwots globi_inclusion rt nrc_middleeast sandstorm engulfs caravan tent zaatari refugee camp  _,1
8650,sinkhole,"Haddonfield, NJ",Sinkhole closes Falmer Drive in Bethlehem Township http://t.co/6TVVlG2fNi,1,sinkhole close falmer drive bethlehem township,1
8654,sinkhole,NY,Gaping sinkhole opens up in Brooklyn New York http://t.co/0xA6FCjyec,1,gaping sinkhole open brooklyn new york,1
8676,sinkhole,"San Diego, CA",RT twit_san_diego 'Possible sinkhole disrupts trolley service: A depression in a portion of asphalt in downtown SaÛ_ http://t.co/ANrIOMbHQN',1,rt twit_san_diego possible sinkhole disrupts trolley service depression portion asphalt downtown sa _,1
8825,sirens,"Nanaimo, BC, Canada",Photoset: hakogaku: ?åÊI am a kurd. i was born on a battlefield. raised on a battlefield. gunfire sirens... http://t.co/obp595W7tm,1,photoset hakogaku   i kurd born battlefield raised battlefield gunfire sirens,1
8936,snowstorm,Western New York,#LakeEffect #Snowstorm Twill Denim Jackets   *** ALL MY PROCEEDS FOR ITEMS WITH THIS DESIGN WILL GOÛ_ https://t.co/TxTpx4umqH,1,lakeeffect snowstorm twill denim jacket proceeds item design go _,1
8939,snowstorm,"Austin, TX",@PrablematicLA @Adweek I'm actually currently dressed for a snowstorm...despite being in the middle of a Texas summer. Thanks office A/C.,1,im actually currently dressed snowstormdespite middle texas summer thanks office ac,1
9207,suicide bombing,no_location,'Suicide bombing at [location named]...' #premonitions http://t.co/iIkSsJGBDn,1,suicide bombing location named premonitions,1
9225,suicide bombing,no_location,'Suicide bombing at [location named]...' #premonitions http://t.co/iIkSsJGBDn,1,suicide bombing location named premonitions,1
9314,survive,no_location,A country Chim can survive!,1,country chim survive,1
9402,survivors,no_location,Dear @POTUS In the name of humanityI apologized to #Hiroshima Survivors.R u ready to do so?#Japan #nuclearweapons http://t.co/TWykzN4rlC,1,dear name humanityi apologized hiroshima survivorsr u ready sojapan nuclearweapons,1
9435,survivors,Anywhere Safe,@LawfulSurvivor T-Dog had been holed up in an apartment store with several other survivors Glenn Morales Andrea Jacqui and Merle.--,1,tdog holed apartment store several survivor glenn morale andrea jacqui merle,1
9436,survivors,"Marietta, GA",Stemming from my #Cubs talk- the team rosters 2 cancer survivors in @ARizzo44 &amp; @JLester34...@Cubs fans: help another http://t.co/XGnjgLE9eQ,1,stemming cubs talk team roster cancer survivor amp fans help another,1
9448,terrorism,no_location,@RobPulseNews @huyovoeTripolye Phillips should be charged for assisting terrorism. LDNR-terrorists' organizations. http://t.co/XwnJYsV9V9,1,phillips charged assisting terrorism ldnrterrorists organizations,1
9456,terrorism,"New Jersey, USA",Cross-border terrorism: Pakistan caught red-handed again http://t.co/uDj50J3MV4,1,crossborder terrorism pakistan caught redhanded,1
9467,terrorism,no_location,Pakistan's Supreme Court rules to allow military trials for suspects in terrorism cases http://t.co/ajpbdCalew,1,pakistans supreme court rule allow military trial suspect terrorism case,1
9491,terrorism,"Bangalore City, India",Cross-border terrorism: Pakistan caught red-handed again - The Times of India http://t.co/uiqsfgZoOx,1,crossborder terrorism pakistan caught redhanded time india,1
9499,terrorist,no_location,HereÛªs how media in Pakistan covered the capture of terrorist Mohammed Naved http://t.co/3MtWh0jJns,1,here  s medium pakistan covered capture terrorist mohammed naved,1
9505,terrorist,"New Delhi, India",Udhampur terror attack: NIA takes over probe Pakistani terrorist quizzed; Pak denies link  http://t.co/ogZJOkd7Sv  #Elections #AcheDin #Û_,1,udhampur terror attack nia take probe pakistani terrorist quizzed pak denies link elections achedin  _,1
9538,terrorist,Charleston S.C.,Isn't it ironic that on the anniversary of Hiroshima our current President is helping a terrorist nation acquire nuclear weapons. #TRAITOR,1,ironic anniversary hiroshima current president helping terrorist nation acquire nuclear weapons traitor,1
9652,thunderstorm,Helsinki,"Thunderstorm in Helsinki
#thunder #lightning #lightningstrike #thunderstorm #nature #HelsinkiÛ_ https://t.co/rJJXUcX5PM",1,thunderstorm helsinki thunder lightning lightningstrike thunderstorm nature helsinki _,1
9759,trapped,"PA, USA","Leitchfield KY:

 Bella Edward &amp; Rosalie need rescue/adoption/local foster home(s)/sponsorships.

 Trapped &amp;... http://t.co/Ajay0sNPlg",1,leitchfield ky bella edward amp rosalie need rescueadoptionlocal foster homessponsorships trapped amp,1
9775,trapped,????s ?? ????Ìø????Ì¡a,(?EudryLantiqua?) Hollywood Movie About Trapped Miners Released in Chile: 'The 33' Holly... http://t.co/us1DMdXZVb (?EudryLantiqua?),1,eudrylantiqua hollywood movie trapped miner released chile the holly eudrylantiqua,1
9783,trapped,Puerto Rico,Hollywood Movie About Trapped Miners Released in Chile http://t.co/qkrLtrd39B,1,hollywood movie trapped miner released chile,1
9820,trauma,I rap to burn shame.,@PTSD_Chat Yes. I feel the root of that is Shame - which can be found in the rubble of most trauma. #PTSDchat,1,yes feel root shame found rubble trauma ptsdchat,1
10060,typhoon,"Calgary, AB, Canada",Find out how your fund was used for Typhoon Haiyan in the Philippines. See @DevPeace Haiyan Relief Funds Report http://t.co/JwxrX1LsqO,1,find fund used typhoon haiyan philippines see haiyan relief fund report,1
10077,typhoon,Unites States,Obama Declares Disaster for Typhoon-Devastated Saipan http://t.co/CanEyTtwEV #international,1,obama declares disaster typhoondevastated saipan international,1
10289,weapon,"BROOKLYN, NYC",Please allow me to reiterate it's not the weapon it's the mindset of the individual! #professional #help! -LEGION! https://t.co/2lGTZkwMqW,1,please allow reiterate weapon mindset individual professional help legion,1
10305,weapon,Central Florida,BREAKING: Obama Officials GAVE Muslim Terrorist the Weapon Used in Texas Attack http://t.co/RJcaxjp4oS,1,breaking obama official gave muslim terrorist weapon used texas attack,1
10355,weapons,no_location,@NRO Except when ordered not to carry unauthorized weapons while on duty or in military uniforms. THATS THE RULE FOOL,1,except ordered carry unauthorized weapon duty military uniforms thats rule fool,1
10383,weapons,The Netherlands,'The Reagan Administration had arranged for Israeli weapons to be sent to the Guatemalan Army  http://t.co/4fYNQ1hWWb,1,the reagan administration arranged israeli weapon sent guatemalan army,1
10396,whirlwind,no_location,"life can wild when... 
you're caught in a whirlwind ??",1,life wild when caught whirlwind ,1
10468,wild fires,"Cedar Island, Clinton CT 06413",DEEP crew to help with California wild fires http://t.co/QKz2Sp06xn via @thedayct,1,deep crew help california wild fire via,1
10479,wild fires,no_location,@EnzasBargains A5 Donated some fruit snacks &amp; handi wipes to our fire fighters battling wild fires! #ProfitToThePeople,1,donated fruit snack amp handi wipe fire fighter battling wild fires profittothepeople,1
10524,wildfire,no_location,For those impacted by the #CalWildfires here are some great recovery tips to help you in the aftermath http://t.co/wwxbGuBww5,1,impacted calwildfires great recovery tip help aftermath,1
10550,windstorm,"Lagos, Nigeria",NEMA Ekiti distributed relief materials to affected victims of Rain/Windstorm disaster at Ode-Ekiti in Gbonyin LGA.,1,nema ekiti distributed relief material affected victim rainwindstorm disaster odeekiti gbonyin lga,1
10681,wounds,"Paterson, New Jersey ",Driver rams car into Israeli soldiers wounds 3: military: A driver rammed a car into a group of Israeli soldi... http://t.co/oBSZ45ybAJ,1,driver ram car israeli soldier wound military driver rammed car group israeli soldi,1
10692,wreck,"Lebanon, Tennessee",Watertown Gazette owner charged in wreck http://t.co/JHc2RT0V9F,1,watertown gazette owner charged wreck,1
10739,wreckage,Sydney,MH370 victim's family furious the media was told about wreckage confirmation first http://t.co/carMqiVkwU,1,victims family furious medium told wreckage confirmation first,1
10847,no_keyword,no_location,An IS group suicide bomber detonated an explosives-packed vest in a mosque inside a Saudi special forces headquarters killing 15 people.,1,group suicide bomber detonated explosivespacked vest mosque inside saudi special force headquarters killing people,1
